variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.1,0.12,0.1,1.5,45,220,False,15,0.6666666666666666,2.5686567203889887,48.172025581499966,118.32167832167865,92.12727989885732,-101.34865134865125,0.4118753019250565,0.9353248494329856,0.0596590909090909,2.595333964945524,722.5803837224996
base,0.1,0.08,0.1,1.5,20,220,False,20,0.75,2.5584638646352684,35.809061519654804,78.38161838161861,91.9086090662366,-101.34865134865125,0.4348366791783752,0.8017452511584012,0.0520833333333333,3.460445286594032,716.181230393096
base,0.1,0.08,0.1,1.5,30,220,False,20,0.75,2.5584638646352684,35.809061519654804,78.38161838161861,91.9086090662366,-101.34865134865125,0.4348366791783752,0.8017452511584012,0.0520833333333333,3.460445286594032,716.181230393096
base,0.1,0.08,0.1,1.5,45,220,False,20,0.75,2.5584638646352684,35.809061519654804,78.38161838161861,91.9086090662366,-101.34865134865125,0.4348366791783752,0.8017452511584012,0.0520833333333333,3.460445286594032,716.181230393096
base,0.05,0.12,0.1,1.5,45,220,False,23,0.6521739130434783,2.535153865076813,46.72779971030263,118.3216783216786,87.51072268602735,-202.6973026973024,0.4278338683710334,0.994487439873628,0.1160037878787878,3.979512079583136,1074.7393933369603
base,0.05,0.1,0.1,2.0,20,220,False,26,0.7307692307692307,2.5191029537354748,41.45050959022693,94.0607267782347,101.34865134865127,-208.69130869130797,0.4310140580661307,0.843481267893373,0.1013257575757575,4.498578872572241,1077.7132493459003
base,0.05,0.12,0.1,2.0,45,220,False,22,0.6818181818181818,2.5017249876786694,48.42657342657365,118.32167832167858,101.34865134865116,-202.6973026973024,0.4250105903030401,0.921198410071323,0.1193181818181818,3.8064898152534345,1065.3846153846207
base,0.05,0.1,0.1,1.5,45,220,False,29,0.6896551724137931,2.457743353986669,40.23075477100712,98.35164835164863,88.92678651930743,-208.69130869130797,0.4270452756085095,0.8899087613352316,0.106060606060606,5.0176456655613455,1166.691888359206
base,0.05,0.1,0.1,1.5,30,220,False,29,0.6896551724137931,2.457743353986669,40.23075477100712,98.35164835164863,88.92678651930743,-208.69130869130797,0.4270452756085095,0.8899087613352316,0.106060606060606,5.0176456655613455,1166.691888359206
base,0.05,0.12,0.1,1.5,30,220,False,23,0.6521739130434783,2.45122007518948,44.17298001958341,114.40428812924247,87.51072268602735,-202.6973026973024,0.4067405037889698,0.93338764086897,0.1107954545454545,3.979512079583136,1015.9785404504184
base,0.1,0.08,0.08,1.5,20,220,False,21,0.7142857142857143,2.429627861466382,32.9434770186095,78.38161838161865,80.65187638891338,-162.75724275724247,0.4101730962957635,0.8086261520693686,0.0525568181818181,3.633467550923733,691.8130173907994
base,0.1,0.08,0.08,1.5,30,220,False,21,0.7142857142857143,2.429627861466382,32.9434770186095,78.38161838161865,80.65187638891338,-162.75724275724247,0.4101730962957635,0.8086261520693686,0.0525568181818181,3.633467550923733,691.8130173907994
base,0.1,0.08,0.08,1.5,45,220,False,21,0.7142857142857143,2.429627861466382,32.9434770186095,78.38161838161865,80.65187638891338,-162.75724275724247,0.4101730962957635,0.8086261520693686,0.0525568181818181,3.633467550923733,691.8130173907994
base,0.05,0.12,0.1,2.0,30,220,False,22,0.6818181818181818,2.418897959952937,45.75562556809448,114.40428812924246,101.34865134865116,-202.6973026973024,0.4034317864412957,0.8640423308551011,0.1141098484848484,3.8064898152534345,1006.6237624980788
base,0.03,0.12,0.1,1.5,20,220,False,26,0.6153846153846154,2.4133419135463363,41.34739856171159,114.7289906561916,76.06314878945645,-202.6973026973024,0.3931163397376256,0.9236391249131196,0.131155303030303,4.498578872572241,1075.0323626045008
base,0.1,0.08,0.08,2.0,20,220,False,21,0.7142857142857143,2.407930272526406,32.73583559297869,78.38161838161865,81.37862137862123,-162.75724275724247,0.405435083826402,0.795938848582352,0.0525568181818181,3.633467550923733,687.4525474525523
base,0.1,0.08,0.08,2.0,30,220,False,21,0.7142857142857143,2.407930272526406,32.73583559297869,78.38161838161865,81.37862137862123,-162.75724275724247,0.405435083826402,0.795938848582352,0.0525568181818181,3.633467550923733,687.4525474525523
base,0.1,0.08,0.08,2.0,45,220,False,21,0.7142857142857143,2.407930272526406,32.73583559297869,78.38161838161865,81.37862137862123,-162.75724275724247,0.405435083826402,0.795938848582352,0.0525568181818181,3.633467550923733,687.4525474525523
base,0.07,0.1,0.1,1.5,20,220,False,25,0.68,2.4074158938359167,39.350922075532566,98.98620465961348,87.37405341563941,-164.37764499807935,0.4096093042323957,0.8645604533743204,0.0800189393939393,4.32555660824254,983.773051888314
base,0.07,0.1,0.1,1.5,30,220,False,25,0.68,2.391983026735076,38.91942378611648,98.35164835164863,87.37405341563941,-164.37764499807935,0.4061972457908589,0.8540271537715068,0.0800189393939393,4.32555660824254,972.9855946529118
base,0.07,0.1,0.1,1.5,45,220,False,25,0.68,2.391983026735076,38.91942378611648,98.35164835164863,87.37405341563941,-164.37764499807935,0.4061972457908589,0.8540271537715068,0.0800189393939393,4.32555660824254,972.9855946529118
