variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.1,0.1,0.08,2.0,45,220,False,19,0.6842105263157895,2.6185653490465803,41.59472106840554,98.35164835164866,81.37862137862122,-162.7572427572424,0.44093464641700986,0.9738344247100965,0.05776515151515151,3.28742302226433,790.2997002997051
base,0.07,0.1,0.1,2.0,20,220,False,22,0.7272727272727273,2.6055499337812464,44.378269216812434,99.0258644288613,101.34865134865122,-107.34265734265618,0.45049196994547464,0.8911399918802644,0.08191287878787878,3.8064898152534345,976.3219227698735
base,0.07,0.1,0.1,2.0,30,220,False,22,0.7272727272727273,2.5878100870708183,43.88793025156688,98.35164835164866,101.34865134865122,-107.34265734265618,0.44670009316189635,0.8801907207793321,0.08191287878787878,3.8064898152534345,965.5344655344712
base,0.07,0.1,0.1,2.0,45,220,False,22,0.7272727272727273,2.5878100870708183,43.88793025156688,98.35164835164866,101.34865134865122,-107.34265734265618,0.44670009316189635,0.8801907207793321,0.08191287878787878,3.8064898152534345,965.5344655344712
base,0.1,0.12,0.1,1.5,20,220,False,15,0.6666666666666666,2.5686567203889887,48.172025581499966,118.32167832167863,92.12727989885732,-101.34865134865123,0.41187530192505656,0.9353248494329857,0.05965909090909091,2.5953339649455236,722.5803837224996
base,0.1,0.12,0.1,1.5,30,220,False,15,0.6666666666666666,2.5686567203889887,48.172025581499966,118.32167832167863,92.12727989885732,-101.34865134865123,0.41187530192505656,0.9353248494329857,0.05965909090909091,2.5953339649455236,722.5803837224996
base,0.1,0.12,0.1,1.5,45,220,False,15,0.6666666666666666,2.5686567203889887,48.172025581499966,118.32167832167863,92.12727989885732,-101.34865134865123,0.41187530192505656,0.9353248494329857,0.05965909090909091,2.5953339649455236,722.5803837224996
base,0.1,0.08,0.1,1.5,20,220,False,20,0.75,2.5584638646352684,35.809061519654804,78.38161838161861,91.90860906623661,-101.34865134865123,0.43483667917837526,0.8017452511584012,0.052083333333333336,3.4604452865940316,716.181230393096
base,0.1,0.08,0.1,1.5,30,220,False,20,0.75,2.5584638646352684,35.809061519654804,78.38161838161861,91.90860906623661,-101.34865134865123,0.43483667917837526,0.8017452511584012,0.052083333333333336,3.4604452865940316,716.181230393096
base,0.1,0.08,0.1,1.5,45,220,False,20,0.75,2.5584638646352684,35.809061519654804,78.38161838161861,91.90860906623661,-101.34865134865123,0.43483667917837526,0.8017452511584012,0.052083333333333336,3.4604452865940316,716.181230393096
base,0.05,0.12,0.1,1.5,45,220,False,23,0.6521739130434783,2.535153865076813,46.72779971030263,118.3216783216786,87.51072268602735,-202.6973026973024,0.42783386837103343,0.994487439873628,0.11600378787878787,3.9795120795831362,1074.7393933369603
base,0.05,0.1,0.1,2.0,20,220,False,26,0.7307692307692307,2.5191029537354748,41.45050959022693,94.0607267782347,101.34865134865127,-208.69130869130794,0.43101405806613075,0.843481267893373,0.10132575757575757,4.498578872572241,1077.7132493459003
base,0.05,0.12,0.1,2.0,45,220,False,22,0.6818181818181818,2.5017249876786694,48.42657342657365,118.32167832167858,101.34865134865117,-202.6973026973024,0.42501059030304017,0.921198410071323,0.11931818181818182,3.8064898152534345,1065.3846153846207
base,0.05,0.1,0.1,1.5,30,220,False,29,0.6896551724137931,2.4577433539866695,40.23075477100712,98.35164835164865,88.92678651930743,-208.69130869130794,0.4270452756085095,0.8899087613352316,0.10606060606060606,5.0176456655613455,1166.691888359206
base,0.05,0.1,0.1,1.5,45,220,False,29,0.6896551724137931,2.4577433539866695,40.23075477100712,98.35164835164865,88.92678651930743,-208.69130869130794,0.4270452756085095,0.8899087613352316,0.10606060606060606,5.0176456655613455,1166.691888359206
